Type;Days for shipping (real);Days for shipment (scheduled);Benefit per order;Sales per customer;Delivery Status;Late_delivery_risk;Category Id;Category Name;Customer City;Customer Country;Customer Email;Customer Fname;Customer Id;Customer Lname;Customer Password;Customer Segment;Customer State;Customer Street;Customer Zipcode;Department Id;Department Name;Latitude;Longitude;Market;Order City;Order Country;Order Customer Id;order date (DateOrders);Order Id;Order Item Cardprod Id;Order Item Discount;Order Item Discount Rate;Order Item Id;Order Item Product Price;Order Item Profit Ratio;Order Item Quantity;Sales;Order Item Total;Order Profit Per Order;Order Region;Order State;Order Status;Order Zipcode;Product Card Id;Product Category Id;Product Description;Product Image;Product Name;Product Price;Product Status;shipping date (DateOrders);Shipping Mode
TRANSFER;6;4;-1.226.800.003;1.673.699.951;Late delivery;1;17;Cleats;Caguas;Puerto Rico;XXXXXXXXX;Jason;9275;Schwartz;XXXXXXXXX;Consumer;PR;5578 Quaking Butterfly Highlands;725;4;Apparel;1.828.501.129;-6.637.051.392;LATAM;Buenos Aires;Argentina;9275;5/28/2017 20:08;60205;365;1.260.000.038;0.07;150632;5.999.000.168;-0.730000019;3;1.799.700.012;1.673.699.951;-1.226.800.003;South America;Buenos Aires;PROCESSING;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;6/3/2017 20:08;Standard Class
TRANSFER;6;4;3.177.000.046;1.512.899.933;Late delivery;1;37;Electronics;Caguas;Puerto Rico;XXXXXXXXX;David;6181;Lucas;XXXXXXXXX;Consumer;PR;6986 Hazy View Dell;725;6;Outdoors;1.820.812.035;-6.637.056.732;LATAM;Buenos Aires;Argentina;6181;3/4/2017 21:08;54385;821;4.679.999.828;0.029999999;136003;5.199.000.168;0.209999993;3;1.559.700.012;1.512.899.933;3.177.000.046;South America;Buenos Aires;PROCESSING;;821;37;;http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls;Titleist Pro V1 High Numbers Personalized Gol;5.199.000.168;0;3/10/2017 21:08;Standard Class
TRANSFER;2;4;5.197.000.122;2.183.600.006;Shipping canceled;0;17;Cleats;Caguas;Puerto Rico;XXXXXXXXX;Mary;4211;Smith;XXXXXXXXX;Consumer;PR;7136 Cozy Bear Mountain;725;4;Apparel;1.826.933.098;-6.637.058.258;LATAM;Buenos Aires;Argentina;4211;2/5/2015 04:19;2411;365;2.160.000.038;0.090000004;6017;5.999.000.168;0.239999995;4;2.399.600.067;2.183.600.006;5.197.000.122;South America;Buenos Aires;CANCELED;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;2/7/2015 04:19;Standard Class
TRANSFER;6;4;1.940.200.043;3.959.599.915;Late delivery;1;9;Cardio Equipment;Caguas;Puerto Rico;XXXXXXXXX;Kevin;3033;Larsen;XXXXXXXXX;Consumer;PR;9010 Hidden Pond Corners;725;3;Footwear;182.591.629;-6.637.060.547;LATAM;Buenos Aires;Argentina;3033;4/11/2015 22:16;6915;191;4;0.01;17317;9.998.999.786;0.49000001;4;3.999.599.915;3.959.599.915;1.940.200.043;South America;Buenos Aires;PENDING;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;4/17/2015 22:16;Standard Class
TRANSFER;3;4;6.651.999.664;2.375.599.976;Advance shipping;0;17;Cleats;Caguas;Puerto Rico;XXXXXXXXX;Aaron;9538;Salazar;XXXXXXXXX;Consumer;PR;8824 Round Mountain Falls;725;4;Apparel;1.825.386.238;-6.637.059.021;LATAM;Buenos Aires;Argentina;9538;3/30/2017 16:11;56152;365;2.400.000.095;0.01;140439;5.999.000.168;0.280000001;4;2.399.600.067;2.375.599.976;6.651.999.664;South America;Buenos Aires;PENDING;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;4/2/2017 16:11;Standard Class
TRANSFER;6;4;2.178.000.069;198;Late delivery;1;24;Women's Apparel;Caguas;Puerto Rico;XXXXXXXXX;Mary;10269;Flowers;XXXXXXXXX;Consumer;PR;833 Honey Panda Acres;725;5;Golf;1.828.783.035;-663.705.368;LATAM;Buenos Aires;Argentina;10269;2/22/2015 11:08;3595;502;2;0.01;8936;50;0.109999999;4;200;198;2.178.000.069;South America;Buenos Aires;PENDING;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;2/28/2015 11:08;Standard Class
TRANSFER;4;4;3.670.999.908;1.359.700.012;Shipping on time;0;29;Shop By Sport;Caguas;Puerto Rico;XXXXXXXXX;Mary;4608;Briggs;XXXXXXXXX;Consumer;PR;7732 Lost Vale;725;5;Golf;1.826.844.025;-6.637.059.021;LATAM;Neuquén;Argentina;4608;4/10/2017 10:03;56888;627;2.398.999.977;0.150000006;142294;3.999.000.168;0.270000011;4;1.599.600.067;1.359.700.012;3.670.999.908;South America;Neuquén;PENDING;;627;29;;http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe;Under Armour Girls' Toddler Spine Surge Runni;3.999.000.168;0;4/14/2017 10:03;Standard Class
TRANSFER;2;4;1.082.300.034;3.279.700.012;Advance shipping;0;9;Cardio Equipment;Caguas;Puerto Rico;XXXXXXXXX;Mary;6523;Smith;XXXXXXXXX;Consumer;PR;8094 Broad Dale;725;3;Footwear;1.828.301.239;-6.637.054.443;LATAM;Buenos Aires;Argentina;6523;4/12/2015 23:09;6986;191;7.198.999.786;0.180000007;17498;9.998.999.786;0.330000013;4;3.999.599.915;3.279.700.012;1.082.300.034;South America;Buenos Aires;PROCESSING;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;4/14/2015 23:09;Standard Class
TRANSFER;5;4;9.501.999.664;2.375.599.976;Late delivery;1;17;Cleats;Caguas;Puerto Rico;XXXXXXXXX;Mary;12322;Cain;XXXXXXXXX;Consumer;PR;5517 Jagged Hollow;725;4;Apparel;1.824.429.703;-663.705.368;LATAM;Buenos Aires;Argentina;12322;6/2/2017 22:24;60554;365;2.400.000.095;0.01;151560;5.999.000.168;0.400000006;4;2.399.600.067;2.375.599.976;9.501.999.664;South America;Buenos Aires;PROCESSING;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;6/7/2017 22:24;Standard Class
TRANSFER;5;4;9.641.999.817;1.967.700.043;Late delivery;1;17;Cleats;Caguas;Puerto Rico;XXXXXXXXX;Sharon;2501;Caldwell;XXXXXXXXX;Consumer;PR;9615 Misty Grove;725;4;Apparel;1.829.646.874;-663.706.131;LATAM;La Plata;Argentina;2501;5/14/2015 7:41;9134;365;4.318.999.863;0.180000007;22789;5.999.000.168;0.49000001;4;2.399.600.067;1.967.700.043;9.641.999.817;South America;Buenos Aires (provincia);PROCESSING;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;5/19/2015 7:41;Standard Class
TRANSFER;5;4;1.356.000.042;1.199.700.012;Late delivery;1;29;Shop By Sport;Caguas;Puerto Rico;XXXXXXXXX;Matthew;6759;Smith;XXXXXXXXX;Consumer;PR;2059 Tawny View;725;5;Golf;1.827.377.319;-6.637.060.547;LATAM;Mendoza;Argentina;6759;5/1/2015 07:53;8244;627;3.999.000.168;0.25;20594;3.999.000.168;0.109999999;4;1.599.600.067;1.199.700.012;1.356.000.042;South America;Mendoza;PROCESSING;;627;29;;http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe;Under Armour Girls' Toddler Spine Surge Runni;3.999.000.168;0;5/6/2015 07:53;Standard Class
TRANSFER;6;4;3.384.000.015;180;Shipping canceled;0;24;Women's Apparel;Caguas;Puerto Rico;XXXXXXXXX;Jesse;749;Matthews;XXXXXXXXX;Consumer;PR;529 Cotton Branch Grove;725;5;Golf;182.275.734;-6.604.399.109;LATAM;Buenos Aires;Argentina;749;3/4/2015 00:36;4250;502;20;0.100000001;10632;50;0.189999998;4;200;180;3.384.000.015;South America;Buenos Aires;SUSPECTED_FRAUD;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;3/10/2015 00:36;Standard Class
TRANSFER;6;4;4.838.000.107;1.008.000.031;Shipping canceled;0;26;Girls' Apparel;Caguas;Puerto Rico;XXXXXXXXX;Jesse;749;Matthews;XXXXXXXXX;Consumer;PR;529 Cotton Branch Grove;725;5;Golf;182.275.734;-6.604.399.109;LATAM;Buenos Aires;Argentina;749;3/4/2015 00:36;4250;564;1.920.000.076;0.159999996;10633;30;0.479999989;4;120;1.008.000.031;4.838.000.107;South America;Buenos Aires;SUSPECTED_FRAUD;;564;26;;http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt;Nike Men's Deutschland Weltmeister Winners Bl;30;0;3/10/2015 00:36;Standard Class
DEBIT;2;4;2.973.999.977;1.143.899.994;Advance shipping;0;18;Men's Footwear;New York;EE. UU.;XXXXXXXXX;Bobby;11919;Smith;XXXXXXXXX;Home Office;NY;7763 Emerald Route;10011;4;Apparel;4.073.928.452;-7.399.893.189;LATAM;Buenos Aires;Argentina;11919;5/19/2017 14:01;59571;403;1.560.000.038;0.119999997;149101;1.299.900.055;0.25999999;1;1.299.900.055;1.143.899.994;2.973.999.977;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;5/21/2017 14:01;Standard Class
DEBIT;2;4;6.440.000.057;1.091.900.024;Advance shipping;0;18;Men's Footwear;Visalia;EE. UU.;XXXXXXXXX;Janice;8648;Montgomery;XXXXXXXXX;Home Office;CA;1381 Lost Dale Estates;93277;4;Apparel;3.631.933.212;-1.192.960.815;LATAM;Córdoba;Argentina;8648;2/22/2015 4:28;3576;403;2.079.999.924;0.159999996;8895;1.299.900.055;0.059999999;1;1.299.900.055;1.091.900.024;6.440.000.057;South America;Córdoba;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/24/2015 4:28;Standard Class
DEBIT;3;4;5.286.999.893;1.078.899.994;Advance shipping;0;18;Men's Footwear;Los Angeles;EE. UU.;XXXXXXXXX;Cynthia;9708;Smith;XXXXXXXXX;Home Office;CA;3042 Rustic Line;90026;4;Apparel;3.407.662.964;-1.182.648.315;LATAM;Buenos Aires;Argentina;9708;1/4/2015 15:56;252;403;2.210.000.038;0.170000002;634;1.299.900.055;0.49000001;1;1.299.900.055;1.078.899.994;5.286.999.893;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;1/7/2015 15:56;Standard Class
DEBIT;3;4;1.672.999.954;49.5;Advance shipping;0;24;Women's Apparel;Los Angeles;EE. UU.;XXXXXXXXX;Cynthia;9708;Smith;XXXXXXXXX;Home Office;CA;3042 Rustic Line;90026;5;Golf;3.407.662.964;-1.182.648.315;LATAM;Buenos Aires;Argentina;9708;1/4/2015 15:56;252;502;0.5;0.01;632;50;0.340000004;1;50;49.5;1.672.999.954;South America;Buenos Aires;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;1/7/2015 15:56;Standard Class
DEBIT;6;4;1.059.999.943;3.518.999.863;Late delivery;1;26;Girls' Apparel;Cleveland;EE. UU.;XXXXXXXXX;Mary;11579;Contreras;XXXXXXXXX;Home Office;OH;9842 Foggy Range;44118;5;Golf;409.294.548;-8.140.254.974;LATAM;Buenos Aires;Argentina;11579;2/4/2015 03:27;2340;572;4.800.000.191;0.119999997;5857;3.999.000.168;0.029999999;1;3.999.000.168;3.518.999.863;1.059.999.943;South America;Buenos Aires;COMPLETE;;572;26;;http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer;TYR Boys' Team Digi Jammer;3.999.000.168;0;2/10/2015 03:27;Standard Class
DEBIT;6;4;1.409.900.055;299.980.011;Late delivery;1;43;Camping & Hiking;Houston;EE. UU.;XXXXXXXXX;Mary;2925;Baird;XXXXXXXXX;Home Office;TX;7790 Broad Pond Crossing;77083;7;Fan Shop;2.969.653.702;-956.459.198;LATAM;Buenos Aires;Argentina;2925;5/14/2017 2:17;59195;957;0;0;148157;299.980.011;0.469999999;1;299.980.011;299.980.011;1.409.900.055;South America;Buenos Aires;COMPLETE;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;5/20/2017 2:17;Standard Class
DEBIT;6;4;1.309.400.024;290.980.011;Late delivery;1;43;Camping & Hiking;Cleveland;EE. UU.;XXXXXXXXX;Mary;11579;Contreras;XXXXXXXXX;Home Office;OH;9842 Foggy Range;44118;7;Fan Shop;409.294.548;-8.140.254.974;LATAM;Buenos Aires;Argentina;11579;2/4/2015 03:27;2340;957;9;0.029999999;5856;299.980.011;0.449999988;1;299.980.011;290.980.011;1.309.400.024;South America;Buenos Aires;COMPLETE;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;2/10/2015 03:27;Standard Class
DEBIT;3;4;-1.503.999.996;2.549.799.957;Advance shipping;0;43;Camping & Hiking;Cleveland;EE. UU.;XXXXXXXXX;Mary;5351;Smith;XXXXXXXXX;Home Office;OH;6582 Red Heights;44109;7;Fan Shop;4.152.890.396;-8.143.673.706;LATAM;Buenos Aires;Argentina;5351;1/7/2015 08:45;437;957;45;0.150000006;1083;299.980.011;-0.059999999;1;299.980.011;2.549.799.957;-1.503.999.996;South America;Buenos Aires;COMPLETE;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;1/10/2015 08:45;Standard Class
DEBIT;2;4;5.975.999.832;1.244.899.979;Advance shipping;0;44;Hunting & Shooting;Enfield;EE. UU.;XXXXXXXXX;Helen;2418;Smith;XXXXXXXXX;Home Office;CT;9693 Clear Crossing;6082;7;Fan Shop;4.200.019.074;-7.259.646.606;LATAM;Buenos Aires;Argentina;2418;4/25/2017 18:57;57941;982;25.5;0.170000002;144962;1.499.900.055;0.479999989;1;1.499.900.055;1.244.899.979;5.975.999.832;South America;Buenos Aires;COMPLETE;;982;44;;http://images.acmesports.sports/insta-bed+Neverflat+Air+Mattress;insta-bed Neverflat Air Mattress;1.499.900.055;0;4/27/2017 18:57;Standard Class
DEBIT;4;4;-5.599.699.707;319.980.011;Shipping on time;0;45;Fishing;Carol Stream;EE. UU.;XXXXXXXXX;Jerry;6359;Smith;XXXXXXXXX;Home Office;IL;6296 Misty Zephyr Villas;60188;7;Fan Shop;4.189.396.668;-8.809.660.339;LATAM;Buenos Aires;Argentina;6359;5/1/2015 21:33;8283;1004;80;0.200000003;20702;399.980.011;-1.75;1;399.980.011;319.980.011;-5.599.699.707;South America;Buenos Aires;COMPLETE;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;5/5/2015 21:33;Standard Class
DEBIT;3;4;1.979.999.924;2.249.900.055;Advance shipping;0;43;Camping & Hiking;Baltimore;EE. UU.;XXXXXXXXX;Mary;5397;Nelson;XXXXXXXXX;Home Office;MD;6316 Quiet Pines;21224;7;Fan Shop;3.937.210.465;-7.660.986.328;LATAM;Mendoza;Argentina;5397;1/20/2017 16:49;51427;957;75;0.25;128527;299.980.011;0.090000004;1;299.980.011;2.249.900.055;1.979.999.924;South America;Mendoza;ON_HOLD;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;1/23/2017 16:49;Standard Class
DEBIT;2;4;30;2.999.899.902;Advance shipping;0;45;Fishing;San Antonio;EE. UU.;XXXXXXXXX;Mary;5395;Bell;XXXXXXXXX;Home Office;TX;6512 Middle Parade;78201;7;Fan Shop;2.946.007.919;-9.852.754.211;LATAM;Buenos Aires;Argentina;5395;5/16/2015 12:56;9286;1004;100;0.25;23164;399.980.011;0.100000001;1;399.980.011;2.999.899.902;30;South America;Buenos Aires;ON_HOLD;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;5/18/2015 12:56;Standard Class
DEBIT;6;4;4.756.000.137;1.639.799.957;Late delivery;1;9;Cardio Equipment;Houston;EE. UU.;XXXXXXXXX;Mary;2925;Baird;XXXXXXXXX;Home Office;TX;7790 Broad Pond Crossing;77083;3;Footwear;2.969.653.702;-956.459.198;LATAM;Buenos Aires;Argentina;2925;5/14/2017 2:17;59195;191;36;0.180000007;148153;9.998.999.786;0.289999992;2;1.999.799.957;1.639.799.957;4.756.000.137;South America;Buenos Aires;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;5/20/2017 2:17;Standard Class
DEBIT;3;4;4.349.999.905;1.175.800.018;Advance shipping;0;17;Cleats;Los Angeles;EE. UU.;XXXXXXXXX;Cynthia;9708;Smith;XXXXXXXXX;Home Office;CA;3042 Rustic Line;90026;4;Apparel;3.407.662.964;-1.182.648.315;LATAM;Buenos Aires;Argentina;9708;1/4/2015 15:56;252;365;2.400.000.095;0.02;633;5.999.000.168;0.039999999;2;1.199.800.034;1.175.800.018;4.349.999.905;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/7/2015 15:56;Standard Class
DEBIT;4;4;-9.069.999.695;1.133.799.973;Shipping on time;0;17;Cleats;Phoenix;EE. UU.;XXXXXXXXX;James;8256;Parker;XXXXXXXXX;Home Office;AZ;7133 Clear Hickory Pathway;85009;4;Apparel;3.345.198.822;-1.121.262.131;LATAM;Buenos Aires;Argentina;8256;1/7/2015 09:06;438;365;6.599.999.905;0.059999999;1084;5.999.000.168;-0.800000012;2;1.199.800.034;1.133.799.973;-9.069.999.695;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/11/2015 09:06;Standard Class
DEBIT;3;4;1.115.999.985;1.115.800.018;Advance shipping;0;17;Cleats;Cleveland;EE. UU.;XXXXXXXXX;Mary;5351;Smith;XXXXXXXXX;Home Office;OH;6582 Red Heights;44109;4;Apparel;4.152.890.396;-8.143.673.706;LATAM;Buenos Aires;Argentina;5351;1/7/2015 08:45;437;365;8.399.999.619;0.07;1080;5.999.000.168;0.100000001;2;1.199.800.034;1.115.800.018;1.115.999.985;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/10/2015 08:45;Standard Class
DEBIT;4;4;-6.002.999.878;90;Shipping on time;0;24;Women's Apparel;Carol Stream;EE. UU.;XXXXXXXXX;Jerry;6359;Smith;XXXXXXXXX;Home Office;IL;6296 Misty Zephyr Villas;60188;5;Golf;4.189.396.668;-8.809.660.339;LATAM;Buenos Aires;Argentina;6359;5/1/2015 21:33;8283;502;10;0.100000001;20698;50;-0.670000017;2;100;90;-6.002.999.878;South America;Buenos Aires;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;5/5/2015 21:33;Standard Class
DEBIT;6;4;1.176.000.023;6.718.000.031;Late delivery;1;29;Shop By Sport;San Bernardino;EE. UU.;XXXXXXXXX;Emily;1672;Haley;XXXXXXXXX;Home Office;CA;2472 Rocky Barn Subdivision;92407;5;Golf;340.776.062;-117.240.181;LATAM;Corrientes;Argentina;1672;3/26/2015 10:23;5785;627;1.280.000.019;0.159999996;14400;3.999.000.168;0.180000007;2;7.998.000.336;6.718.000.031;1.176.000.023;South America;Corrientes;COMPLETE;;627;29;;http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe;Under Armour Girls' Toddler Spine Surge Runni;3.999.000.168;0;4/1/2015 10:23;Standard Class
DEBIT;2;4;84.5;2.699.700.012;Advance shipping;0;9;Cardio Equipment;Enfield;EE. UU.;XXXXXXXXX;Helen;2418;Smith;XXXXXXXXX;Home Office;CT;9693 Clear Crossing;6082;3;Footwear;4.200.019.074;-7.259.646.606;LATAM;Buenos Aires;Argentina;2418;4/25/2017 18:57;57941;191;30;0.100000001;144963;9.998.999.786;0.310000002;3;2.999.700.012;2.699.700.012;84.5;South America;Buenos Aires;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;4/27/2017 18:57;Standard Class
DEBIT;3;4;5.779.000.092;1.709.700.012;Advance shipping;0;17;Cleats;Cleveland;EE. UU.;XXXXXXXXX;Mary;5351;Smith;XXXXXXXXX;Home Office;OH;6582 Red Heights;44109;4;Apparel;4.152.890.396;-8.143.673.706;LATAM;Buenos Aires;Argentina;5351;1/7/2015 08:45;437;365;9;0.050000001;1081;5.999.000.168;0.340000004;3;1.799.700.012;1.709.700.012;5.779.000.092;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/10/2015 08:45;Standard Class
DEBIT;6;4;3.349.999.905;1.673.699.951;Late delivery;1;17;Cleats;College Station;EE. UU.;XXXXXXXXX;Emily;9631;Smith;XXXXXXXXX;Home Office;TX;6727 Silver Farms;77840;4;Apparel;3.060.759.926;-9.631.684.876;LATAM;Mendoza;Argentina;9631;4/22/2015 5:16;7620;365;1.260.000.038;0.07;19074;5.999.000.168;0.02;3;1.799.700.012;1.673.699.951;3.349.999.905;South America;Mendoza;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;4/28/2015 5:16;Standard Class
DEBIT;4;4;1.485.000.038;148.5;Shipping on time;0;24;Women's Apparel;Carol Stream;EE. UU.;XXXXXXXXX;Jerry;6359;Smith;XXXXXXXXX;Home Office;IL;6296 Misty Zephyr Villas;60188;5;Golf;4.189.396.668;-8.809.660.339;LATAM;Buenos Aires;Argentina;6359;5/1/2015 21:33;8283;502;1.5;0.01;20701;50;0.100000001;3;150;148.5;1.485.000.038;South America;Buenos Aires;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;5/5/2015 21:33;Standard Class
DEBIT;6;4;1.253.999.996;142.5;Late delivery;1;24;Women's Apparel;Gardena;EE. UU.;XXXXXXXXX;Mary;12429;Smith;XXXXXXXXX;Home Office;CA;92 Sunny Bear Villas;90247;5;Golf;3.388.138.962;-1.182.984.924;LATAM;Buenos Aires;Argentina;12429;4/29/2017 15:27;58205;502;7.5;0.050000001;145640;50;0.090000004;3;150;142.5;1.253.999.996;South America;Buenos Aires;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;5/5/2017 15:27;Standard Class
DEBIT;2;4;6.555.000.305;142.5;Advance shipping;0;24;Women's Apparel;Visalia;EE. UU.;XXXXXXXXX;Janice;8648;Montgomery;XXXXXXXXX;Home Office;CA;1381 Lost Dale Estates;93277;5;Golf;3.631.933.212;-1.192.960.815;LATAM;Córdoba;Argentina;8648;2/22/2015 4:28;3576;502;7.5;0.050000001;8893;50;0.460000008;3;150;142.5;6.555.000.305;South America;Córdoba;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;2/24/2015 4:28;Standard Class
DEBIT;5;4;3.002.000.046;130.5;Late delivery;1;24;Women's Apparel;Brooklyn;EE. UU.;XXXXXXXXX;Victoria;8832;Reyes;XXXXXXXXX;Home Office;NY;4804 Golden Nectar View;11225;5;Golf;4.066.292.954;-7.395.597.839;LATAM;Buenos Aires;Argentina;8832;5/21/2015 16:37;9639;502;19.5;0.129999995;24070;50;0.230000004;3;150;130.5;3.002.000.046;South America;Buenos Aires;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;5/26/2015 16:37;Standard Class
DEBIT;3;4;1.568.000.031;1.781.699.982;Advance shipping;0;17;Cleats;Baltimore;EE. UU.;XXXXXXXXX;Mary;5397;Nelson;XXXXXXXXX;Home Office;MD;6316 Quiet Pines;21224;4;Apparel;3.937.210.465;-7.660.986.328;LATAM;Mendoza;Argentina;5397;1/20/2017 16:49;51427;365;1.799.999.952;0.01;128528;5.999.000.168;0.090000004;3;1.799.700.012;1.781.699.982;1.568.000.031;South America;Mendoza;ON_HOLD;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/23/2017 16:49;Standard Class
DEBIT;6;4;6.343.999.863;1.349.799.957;Late delivery;1;17;Cleats;Jersey City;EE. UU.;XXXXXXXXX;Steven;6828;Williams;XXXXXXXXX;Home Office;NJ;6471 Umber Pathway;7305;4;Apparel;4.070.602.036;-7.408.685.303;LATAM;Presidencia Roque Sáenz Peña;Argentina;6828;4/17/2017 0:24;57340;365;4.499.000.168;0.25;143426;5.999.000.168;0.469999999;3;1.799.700.012;1.349.799.957;6.343.999.863;South America;Chaco;ON_HOLD;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;4/23/2017 0:24;Standard Class
DEBIT;6;4;4.358.000.183;124.5;Late delivery;1;24;Women's Apparel;Fort Lauderdale;EE. UU.;XXXXXXXXX;Michael;4537;Holloway;XXXXXXXXX;Home Office;FL;7760 Golden Limits;33311;5;Golf;2.615.756.989;-8.019.480.133;LATAM;Rosario;Argentina;4537;5/7/2015 04:22;8645;502;25.5;0.170000002;21579;50;0.349999994;3;150;124.5;4.358.000.183;South America;Santa Fe;ON_HOLD;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;5/13/2015 4:22;Standard Class
